,Inc_10,Inc_20,Lookback
178,0.8753137916815057,0.30053306949854675,1.4378104691953375
179,0.8998676601471565,0.2979635102013413,1.3995344473201283
180,0.921163587376016,0.3952229964574407,1.379394815045762
181,1.0190174373720347,0.3538434770250629,1.3389136775111898
182,1.0651425259589042,0.3418956816178135,1.3186343746780445
183,0.9044183436284092,0.3265087674012282,1.2736795703077617
184,0.8044295852604229,0.33368370683494714,1.2511075261369928
185,0.7769650049911286,0.2891919365891359,1.2284316259411128
186,0.7385727014270848,0.34926623317502326,1.1828925623151108
187,0.7482375925954448,0.3493520579889398,1.1599684223993911
188,0.7847883316850468,0.3486302898471921,1.1370030372074371
189,0.6434635135737339,0.34433168946143056,1.0885598576131272
190,0.6215525560961813,0.31072161412895344,1.0629644951974877
191,0.6740023744529285,0.3769075436098175,1.0373333408983232
192,0.6637981244307674,0.2999708086565545,1.0116055126964891
193,0.6439879001822931,0.3253571509554447,0.9857813933188329
194,0.6216317630358014,0.2710715677635239,0.9338458197560904
195,0.47129201614971894,0.3549438918423716,0.9076743060215976
196,0.6425377422665144,0.31446655368140813,0.8814689430246716
197,0.584940301767355,0.2541206177138592,0.8524982665495529
198,0.5751406191264159,0.3095198550227987,0.8233788600331238
199,0.543799329535544,0.25481856652067175,0.794171930422948
200,0.6824131957491392,0.2826005607178107,0.7648174264279408
201,0.5774263975998494,0.26527632734086115,0.7353160006453141
202,0.5333917243641668,0.3157896473962753,0.7057286556549318
203,0.48961710044861484,0.2535895753514,0.6759955603324528
204,0.5721425278693162,0.27124411091733014,0.6461173762670658
205,0.4671634437240656,0.251590287420157,0.6131486197814819
206,0.4212935351890435,0.26574801069164655,0.5799836130857816
207,0.3532476386771741,0.2779602798675242,0.5466832990887749
208,0.3941852267562561,0.31543028251718186,0.5131885432006982
209,0.4728766172403344,0.26848174225437205,0.4991212178044133
210,0.4211443663063457,0.2475824277293544,0.4709510438215574
211,0.4649943349716888,0.31670425029067023,0.4426939363838329
212,0.41099491199715527,0.2920787275613372,0.4114283276708388
213,0.444732427956071,0.2325723838374914,0.3800242733878658
214,0.49267534978975597,0.27216275087639324,0.3469361976641796
215,0.37541294137047954,0.29449754006569523,0.3120524204023489
216,0.4086170003189912,0.27555833748531766,0.2945997882812428
217,0.41579659477746894,0.28395171823087645,0.2577179218977008
218,0.3572057330579666,0.2684292450569802,0.2382917854605324
219,0.4029108207738974,0.2409517321725768,0.1601547334405868
220,0.49533847727353003,0.21084189286736024,0.1404541071160281
221,0.646202313796447,0.30310174152725233,0.1009252796935396
222,0.6203140535482045,0.28875864750555164,0.0790978521063614
223,0.6295261182990494,0.330121980676474,0.0572318233060435
224,0.43388922815061226,0.23706405436758377,0.0132086769907413
